id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,subset_category,image_path
8181,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Locomotive Men Check Ladislav Purple Shirts,Shirts,data/subset/Shirts/8181.jpg
53585,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Men Blue Dial Watch,Watches,data/subset/Watches/53585.jpg
8240,Women,Accessories,Bags,Handbags,Mustard,Winter,2016.0,Casual,Fastrack Women Mustard Sling Bag,Handbags,data/subset/Handbags/8240.jpg
10228,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women SLB Bag Green Handbags,Handbags,data/subset/Handbags/10228.jpg
12350,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Reid & Taylor Men Pink Striped Shirt,Shirts,data/subset/Shirts/12350.jpg
18258,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aneri Women Sanjeeda Green Kurta,Kurtas,data/subset/Kurtas/18258.jpg
59212,Women,Footwear,Shoes,Heels,Beige,Fall,2012.0,Casual,Senorita Women Beige Flats,Heels,data/subset/Heels/59212.jpg
3943,Women,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Jealous 21 Women's Maroon T-shirt,Tshirts,data/subset/Tshirts/3943.jpg
32318,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch,Watches,data/subset/Watches/32318.jpg
44809,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Spykar Women Black Top,Tops,data/subset/Tops/44809.jpg
14466,Women,Footwear,Shoes,Heels,Taupe,Summer,2012.0,Casual,Enroute Women Casual Taupe Heels,Heels,data/subset/Heels/14466.jpg
22052,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Vishudh Women Printed Maroon Kurta,Kurtas,data/subset/Kurtas/22052.jpg
22021,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Vishudh Women Printed Pink Kurta,Kurtas,data/subset/Kurtas/22021.jpg
39629,Men,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Nike Men Toki Premium Purple Casual Shoes,Casual Shoes,data/subset/Casual Shoes/39629.jpg
21095,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Clarks Men Vine Call Brown Sandal,Sandals,data/subset/Sandals/21095.jpg
14547,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Vishudh Women Floral Print Maroon Kurtas,Kurtas,data/subset/Kurtas/14547.jpg
49600,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women White Flats,Heels,data/subset/Heels/49600.jpg
31318,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012.0,Ethnic,Aurelia Women Printed Brown Kurta,Kurtas,data/subset/Kurtas/31318.jpg
19699,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men White Shirt,Shirts,data/subset/Shirts/19699.jpg
54040,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Kiara Women Black Handbag,Handbags,data/subset/Handbags/54040.jpg
59399,Women,Apparel,Topwear,Tops,Yellow,Fall,2012.0,Casual,Tokyo Talkies Women Yellow Top,Tops,data/subset/Tops/59399.jpg
24533,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Mother Earth Women Pink Printed Kurta,Kurtas,data/subset/Kurtas/24533.jpg
57111,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Elle Women Blue Top,Tops,data/subset/Tops/57111.jpg
4523,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Puma Men's Faas Blue White Silver Red Shoe,Sports Shoes,data/subset/Sports Shoes/4523.jpg
50431,Unisex,Accessories,Bags,Handbags,Khaki,Summer,2012.0,Casual,Lino Perros Unisex Khaki Bag,Handbags,data/subset/Handbags/50431.jpg
14481,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Flying Machine Men Beige Casual Shoes,Casual Shoes,data/subset/Casual Shoes/14481.jpg
49851,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Unisex Black Digital Stop Watch,Watches,data/subset/Watches/49851.jpg
12230,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Genesis Pink & White Striped Formal Shirt,Shirts,data/subset/Shirts/12230.jpg
38544,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Puma Men Black Suede Archive Eco Shoes,Casual Shoes,data/subset/Casual Shoes/38544.jpg
20707,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Buckaroo Men Melania Black Casual Shoes,Casual Shoes,data/subset/Casual Shoes/20707.jpg
56909,Women,Footwear,Shoes,Heels,Green,Winter,2012.0,Casual,HM Women Green Flats,Heels,data/subset/Heels/56909.jpg
32727,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Unisex Skeletoes 2.0 Black Shoes,Casual Shoes,data/subset/Casual Shoes/32727.jpg
24050,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Printed Blue T-shirt,Tshirts,data/subset/Tshirts/24050.jpg
35677,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2014.0,Casual,U.S. Polo Assn. Men Brown Leather Casual Shoes,Casual Shoes,data/subset/Casual Shoes/35677.jpg
36229,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Nike Men Air Max Courtballistec Blue & White Sports Shoes,Sports Shoes,data/subset/Sports Shoes/36229.jpg
20757,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Carlton London  Women Casual Brown Wedges,Heels,data/subset/Heels/20757.jpg
36465,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Spinn Men Viking White Casual Shoes,Casual Shoes,data/subset/Casual Shoes/36465.jpg
33432,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Green Handbag,Handbags,data/subset/Handbags/33432.jpg
41665,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Mark Taylor Men Brown Striped Shirt,Shirts,data/subset/Shirts/41665.jpg
32228,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Fabindia Women Printed Mustard Kurta,Kurtas,data/subset/Kurtas/32228.jpg
10223,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Zoe Green Handbags,Handbags,data/subset/Handbags/10223.jpg
38331,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Hannah Montana Girls White Top,Tops,data/subset/Tops/38331.jpg
23306,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,W Women Blue Kurta,Kurtas,data/subset/Kurtas/23306.jpg
31774,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Global Desi Women Printed Maroon Kurta,Kurtas,data/subset/Kurtas/31774.jpg
29239,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,ADIDAS Men Pural Black Sandals,Sandals,data/subset/Sandals/29239.jpg
1787,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Lotto Men Court Logo White-Silver Shoe,Sports Shoes,data/subset/Sports Shoes/1787.jpg
10506,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Flying Machine Women Fuschia Red Tshirts,Tops,data/subset/Tops/10506.jpg
6784,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Timberland Men Pelham Plaid Blue Shirt,Shirts,data/subset/Shirts/6784.jpg
2956,Women,Apparel,Topwear,Tops,Yellow,Fall,2010.0,Casual,DUSG Women Rishikesh Organic Wheat Top,Tops,data/subset/Tops/2956.jpg
15475,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Logo Blue Tshirts,Tshirts,data/subset/Tshirts/15475.jpg
13648,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,ADIDAS Silver Astar ride 3M Sports Shoe,Sports Shoes,data/subset/Sports Shoes/13648.jpg
26715,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Large Logo Blue T-shirt,Tshirts,data/subset/Tshirts/26715.jpg
7268,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Batman Men's Dripping Turq Blue T-shirt,Tshirts,data/subset/Tshirts/7268.jpg
47620,Women,Footwear,Shoes,Heels,Black,Fall,2014.0,Casual,Portia Women Black Flats,Heels,data/subset/Heels/47620.jpg
53609,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Digital Watch M051J007Y,Watches,data/subset/Watches/53609.jpg
33106,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats,Heels,data/subset/Heels/33106.jpg
58694,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,ALayna Women Green Kurta,Kurtas,data/subset/Kurtas/58694.jpg
47621,Women,Footwear,Shoes,Heels,Yellow,Fall,2014.0,Casual,Portia Women Yellow Flats,Heels,data/subset/Heels/47621.jpg
51918,Women,Accessories,Bags,Handbags,Green,Summer,2016.0,Casual,Nyk Women Green Horado Handbag,Handbags,data/subset/Handbags/51918.jpg
14451,Women,Footwear,Shoes,Heels,Multi,Summer,2012.0,Casual,Enroute Women Casual Multi Flats,Heels,data/subset/Heels/14451.jpg
11701,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Lee Men Check White Shirts,Shirts,data/subset/Shirts/11701.jpg
43001,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Lunarswift Sports Shoes,Sports Shoes,data/subset/Sports Shoes/43001.jpg
36476,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013.0,Casual,Spinn Men Agile Black Shoes,Casual Shoes,data/subset/Casual Shoes/36476.jpg
35661,Men,Footwear,Sandal,Sandals,White,Summer,2012.0,Casual,U.S. Polo Assn. Men White Sandals,Sandals,data/subset/Sandals/35661.jpg
31913,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Fabindia Women Pink Sling Bag,Handbags,data/subset/Handbags/31913.jpg
21913,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,BIBA Women Printed Red Kurta,Kurtas,data/subset/Kurtas/21913.jpg
4205,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Red Mickey Since 1928 Tee Kidswear,Tshirts,data/subset/Tshirts/4205.jpg
3564,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men Sage Brown Lifestyle Casual Shoe,Casual Shoes,data/subset/Casual Shoes/3564.jpg
27289,Women,Apparel,Topwear,Kurtas,Grey,Fall,2011.0,Ethnic,Mother Earth Women Striped Grey Kurta,Kurtas,data/subset/Kurtas/27289.jpg
55642,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Peep Toes,Heels,data/subset/Heels/55642.jpg
32464,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Graphic Black T-shirt,Tshirts,data/subset/Tshirts/32464.jpg
5408,Unisex,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,Quechua Wayta Jr Blue,Sports Shoes,data/subset/Sports Shoes/5408.jpg
11567,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas,Kurtas,data/subset/Kurtas/11567.jpg
12430,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Timberland Men Casual Blue Casual Shoes,Casual Shoes,data/subset/Casual Shoes/12430.jpg
38823,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,Latin Quarters Women Navy Blue Shirt,Shirts,data/subset/Shirts/38823.jpg
35818,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Enroute Women Red Moccasins,Casual Shoes,data/subset/Casual Shoes/35818.jpg
20876,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Skechers Men Casual Black Shoes,Casual Shoes,data/subset/Casual Shoes/20876.jpg
5777,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Jealous 21 Women Blue Floral Top,Tops,data/subset/Tops/5777.jpg
30648,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men U Logo Red T-shirt,Tshirts,data/subset/Tshirts/30648.jpg
35261,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Lee Women Jennifer White Top,Tops,data/subset/Tops/35261.jpg
13900,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Air Max Quarter Black Sports Shoes,Sports Shoes,data/subset/Sports Shoes/13900.jpg
10810,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Mark Rodeo Riveted Blue Shirts,Shirts,data/subset/Shirts/10810.jpg
45263,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO G-SHOCK Men Black Dial Chronograph Watch G241,Watches,data/subset/Watches/45263.jpg
26620,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Kevler Runner Black Sports Shoes,Sports Shoes,data/subset/Sports Shoes/26620.jpg
34563,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Shoes,Casual Shoes,data/subset/Casual Shoes/34563.jpg
26367,Women,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,,Arrow Woman Lavender Shirt,Shirts,data/subset/Shirts/26367.jpg
7784,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Men Black Polo T-shirt,Tshirts,data/subset/Tshirts/7784.jpg
35673,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Shoes,Casual Shoes,data/subset/Casual Shoes/35673.jpg
24789,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherite Brown Bag,Handbags,data/subset/Handbags/24789.jpg
25276,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Leatherite Red Handbag,Handbags,data/subset/Handbags/25276.jpg
25921,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Femella Women Lime Green T-shirt,Tshirts,data/subset/Tshirts/25921.jpg
26246,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Proline Men Green Polo Tshirt,Tshirts,data/subset/Tshirts/26246.jpg
5100,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Wrangler Men's Cowboy Color Yellow T-shirt,Tshirts,data/subset/Tshirts/5100.jpg
13066,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Numero Uno Men White Casual Shoes,Casual Shoes,data/subset/Casual Shoes/13066.jpg
43874,Men,Footwear,Shoes,Casual Shoes,White,Summer,2010.0,Casual,Puma Men White Mid Ducati Shoes,Casual Shoes,data/subset/Casual Shoes/43874.jpg
45273,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Casio YOUTH Men Blue Digital Watch I072 W-753-2AVDF,Watches,data/subset/Watches/45273.jpg
7743,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Indigo Nation Men Red Polo T-shirt,Tshirts,data/subset/Tshirts/7743.jpg
13167,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Skechers Men Prospeed Black Sports Shoes,Sports Shoes,data/subset/Sports Shoes/13167.jpg
30768,Men,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Fabindia Men Black Silk Kurta,Kurtas,data/subset/Kurtas/30768.jpg
14812,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,Handbags,data/subset/Handbags/14812.jpg
24390,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Fall,2011.0,Ethnic,Folklore Women Turquoise Blue Printed Kurta,Kurtas,data/subset/Kurtas/24390.jpg
16246,Unisex,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Crocs Kids cayman Kids-Unisex Black Sandal,Sandals,data/subset/Sandals/16246.jpg
32283,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch A150J204Y,Watches,data/subset/Watches/32283.jpg
39697,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Spykar Men Ranger Navy Blue Shirt,Shirts,data/subset/Shirts/39697.jpg
56882,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,HM Women Red Heels,Heels,data/subset/Heels/56882.jpg
23900,Unisex,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Fila Unisex Wiser Black Sandals,Sandals,data/subset/Sandals/23900.jpg
15660,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Belkin Unisex Dash Laptop 16,Handbags,data/subset/Handbags/15660.jpg
39597,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Flats,Heels,data/subset/Heels/39597.jpg
9984,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Sports,Nike Men As Value Runn Green T-Shirts,Tshirts,data/subset/Tshirts/9984.jpg
35788,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Black Heels,Heels,data/subset/Heels/35788.jpg
33235,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Check Shirt,Shirts,data/subset/Shirts/33235.jpg
11935,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Ganuchi Men Casual Black Slipper,Sandals,data/subset/Sandals/11935.jpg
5599,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Sports,Reebok Men's Trail Surpant Black Orange Shoe,Sandals,data/subset/Sandals/5599.jpg
13973,Men,Footwear,Sandal,Sandals,Green,Fall,2011.0,Casual,Puma Men Tropi Cat Green Slippers,Sandals,data/subset/Sandals/13973.jpg
6708,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,UCB Men Ben Logo At Chest Yellow Shirt,Shirts,data/subset/Shirts/6708.jpg
37532,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Madagascar3 Infant Boys Light Blue T-Shirt,Tshirts,data/subset/Tshirts/37532.jpg
42681,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Alma Women Blue Kurta,Kurtas,data/subset/Kurtas/42681.jpg
31102,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and jony Boys Printed Red T-shirt,Tshirts,data/subset/Tshirts/31102.jpg
45941,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Mumbai Slang Women Black Top,Tops,data/subset/Tops/45941.jpg
7310,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,UCB Women's Short Sleeve Round Neck Pink Top,Tops,data/subset/Tops/7310.jpg
16483,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Locomotive Men Check Brown Shirt,Shirts,data/subset/Shirts/16483.jpg
5754,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's World 10 White Shoe,Sports Shoes,data/subset/Sports Shoes/5754.jpg
3303,Men,Footwear,Shoes,Sports Shoes,White,Spring,2012.0,Sports,Asics Men's Gel Kayano 17 White Lime Shoe,Sports Shoes,data/subset/Sports Shoes/3303.jpg
33762,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Vero Moda Women Viva Pink Top,Tops,data/subset/Tops/33762.jpg
9996,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Palm Tree Girls Sp Jelly Top Blue Tops,Tops,data/subset/Tops/9996.jpg
31122,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top,Tops,data/subset/Tops/31122.jpg
32852,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Grendha Women Ciaudia White Flats,Heels,data/subset/Heels/32852.jpg
46974,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Bulchee Women Brown Handbag,Handbags,data/subset/Handbags/46974.jpg
22039,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Vishudh Women Self Printed Cream Kurta,Kurtas,data/subset/Kurtas/22039.jpg
42834,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,French Connection Women Grey & Brown Handbag,Handbags,data/subset/Handbags/42834.jpg
7714,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Fila Men's Wind Black Shoe,Casual Shoes,data/subset/Casual Shoes/7714.jpg
45375,Women,Footwear,Shoes,Heels,Grey,Summer,2016.0,Casual,Cobblerz Women Grey Sandals,Heels,data/subset/Heels/45375.jpg
39167,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aneri Women Pink Printed Kurta,Kurtas,data/subset/Kurtas/39167.jpg
33531,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2016.0,Casual,Cobblerz Women Black Loafers,Casual Shoes,data/subset/Casual Shoes/33531.jpg
5765,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Black Sleevless Top,Tops,data/subset/Tops/5765.jpg
8190,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Solid Poplin Lakota Black Shirts,Shirts,data/subset/Shirts/8190.jpg
39780,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Peter England Men Yellow Casual Shirts,Shirts,data/subset/Shirts/39780.jpg
47382,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Baggit Women Pink Bag,Handbags,data/subset/Handbags/47382.jpg
10156,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Sc Slip On Brown Casual Shoes,Casual Shoes,data/subset/Casual Shoes/10156.jpg
52623,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Mod'acc Women Black & Grey Handbag,Handbags,data/subset/Handbags/52623.jpg
5987,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Black Striped Slim Fit Shirt,Shirts,data/subset/Shirts/5987.jpg
43485,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Shirt,Shirts,data/subset/Shirts/43485.jpg
24419,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Barracks Premier White Sports Shoes,Sports Shoes,data/subset/Sports Shoes/24419.jpg
4907,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Palm Tree Girl's Linnea White Green Kidswear,Tops,data/subset/Tops/4907.jpg
43909,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,W Women Blue Kurta,Kurtas,data/subset/Kurtas/43909.jpg
35042,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Fabindia Women Silk Cream Kurta,Kurtas,data/subset/Kurtas/35042.jpg
43654,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,ONLY Women Cream Printed Top,Tops,data/subset/Tops/43654.jpg
59015,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Skechers Men Grey Sports Shoes,Sports Shoes,data/subset/Sports Shoes/59015.jpg
53651,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Kiara Women Blue Handbag,Handbags,data/subset/Handbags/53651.jpg
22884,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Woodland Men Brown Casual Sandals,Sandals,data/subset/Sandals/22884.jpg
53427,Women,Apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Alma Women White Printed Kurta,Kurtas,data/subset/Kurtas/53427.jpg
13978,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men Wirko White Casual Shoes,Casual Shoes,data/subset/Casual Shoes/13978.jpg
48175,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fossil Women Black Handbag,Handbags,data/subset/Handbags/48175.jpg
35777,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Force 10 Men Black & Green Sports Shoes,Sports Shoes,data/subset/Sports Shoes/35777.jpg
10377,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts,Tshirts,data/subset/Tshirts/10377.jpg
34163,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls White Top,Tops,data/subset/Tops/34163.jpg
46884,Boys,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Ben 10 Boys Black Casual Shoes,Casual Shoes,data/subset/Casual Shoes/46884.jpg
58267,Women,Accessories,Bags,Handbags,Bronze,Fall,2012.0,Casual,Baggit Women Bronze Handbag,Handbags,data/subset/Handbags/58267.jpg
